status,suite,case,config,note
rust-diff,compiler,promisePermutations2.ts,,
rust-diff,compiler,promisePermutations3.ts,,
rust-skip,compiler,promiseTest.ts,,unreadable as UTF-8: stream did not contain valid UTF-8
rust-diff,compiler,promiseTry.ts,,
rust-diff,compiler,promiseType.ts,,
rust-diff,compiler,promiseTypeInference.ts,,
rust-pass,compiler,promiseTypeInferenceUnion.ts,,
rust-diff,compiler,promiseTypeStrictNull.ts,,
rust-pass,compiler,promiseVoidErrorCallback.ts,,
rust-diff,compiler,promiseWithResolvers.ts,,
rust-pass,compiler,promises.ts,,
rust-diff,compiler,promisesWithConstraints.ts,,
rust-diff,compiler,propTypeValidatorInference.ts,,
rust-pass,compiler,propagateNonInferrableType.ts,,
rust-diff,compiler,propagationOfPromiseInitialization.ts,,
rust-skip,compiler,properties.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,properties.ts,target=es2015,
rust-diff,compiler,propertiesAndIndexers.ts,,
rust-diff,compiler,propertiesAndIndexers2.ts,,
rust-diff,compiler,propertiesAndIndexersForNumericNames.ts,,
rust-pass,compiler,propertyAccess1.ts,,
rust-pass,compiler,propertyAccess2.ts,,
rust-pass,compiler,propertyAccess3.ts,,
rust-diff,compiler,propertyAccess4.ts,,
rust-diff,compiler,propertyAccess5.ts,,
rust-pass,compiler,propertyAccess6.ts,,
rust-pass,compiler,propertyAccess7.ts,,
rust-pass,compiler,propertyAccessExpressionInnerComments.ts,,
rust-diff,compiler,propertyAccessOfReadonlyIndexSignature.ts,,
rust-pass,compiler,propertyAccessOnObjectLiteral.ts,,
rust-pass,compiler,propertyAccessibility1.ts,,
rust-pass,compiler,propertyAccessibility2.ts,,
rust-diff,compiler,propertyAssignment.ts,,
rust-diff,compiler,propertyIdentityWithPrivacyMismatch.ts,,
rust-pass,compiler,propertyNamesWithStringLiteral.ts,,
rust-pass,compiler,propertyOrdering.ts,,
rust-pass,compiler,propertyOrdering2.ts,,
rust-pass,compiler,propertyOverridingPrototype.ts,,
rust-diff,compiler,propertyParameterWithQuestionMark.ts,,
rust-diff,compiler,propertySignatures.ts,,
rust-diff,compiler,propertyWrappedInTry.ts,,
rust-diff,compiler,protectedAccessThroughContextualThis.ts,,
rust-diff,compiler,protectedMembers.ts,,
rust-diff,compiler,protectedMembersThisParameter.ts,,
rust-pass,compiler,protoAsIndexInIndexExpression.ts,,
rust-pass,compiler,protoAssignment.ts,,
rust-pass,compiler,protoInIndexer.ts,,
rust-pass,compiler,prototypeInstantiatedWithBaseConstraint.ts,,
rust-diff,compiler,prototypeOnConstructorFunctions.ts,,
rust-pass,compiler,prototypes.ts,,
rust-skip,compiler,publicGetterProtectedSetterFromThisParameter.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,publicGetterProtectedSetterFromThisParameter.ts,target=es2015,
rust-diff,compiler,publicMemberImplementedAsPrivateInDerivedClass.ts,,
rust-skip,compiler,pushTypeGetTypeOfAlias.ts,,allowJs not supported
rust-pass,compiler,qualifiedModuleLocals.ts,,
rust-pass,compiler,qualifiedName_ImportDeclarations-entity-names-referencing-a-var.ts,,
rust-diff,compiler,qualifiedName_entity-name-resolution-does-not-affect-class-heritage.ts,,
rust-diff,compiler,qualify.ts,,
rust-diff,compiler,quickIntersectionCheckCorrectlyCachesErrors.ts,,
rust-diff,compiler,quickinfoTypeAtReturnPositionsInaccurate.ts,,
rust-pass,compiler,quotedAccessorName1.ts,,
rust-pass,compiler,quotedAccessorName2.ts,,
rust-pass,compiler,quotedFunctionName1.ts,,
rust-pass,compiler,quotedFunctionName2.ts,,
rust-diff,compiler,quotedModuleNameMustBeAmbient.ts,,
rust-pass,compiler,quotedPropertyName1.ts,,
rust-pass,compiler,quotedPropertyName2.ts,,
rust-pass,compiler,quotedPropertyName3.ts,,
rust-pass,compiler,raiseErrorOnParameterProperty.ts,,
rust-diff,compiler,ramdaToolsNoInfinite.ts,,
rust-diff,compiler,ramdaToolsNoInfinite2.ts,,
rust-pass,compiler,randomSemicolons1.ts,,
rust-diff,compiler,reExportGlobalDeclaration1.ts,,
rust-diff,compiler,reExportGlobalDeclaration2.ts,,
rust-diff,compiler,reExportGlobalDeclaration3.ts,,
rust-diff,compiler,reExportGlobalDeclaration4.ts,,
rust-diff,compiler,reExportUndefined1.ts,,
rust-pass,compiler,reExportUndefined2.ts,,
rust-pass,compiler,reachabilityCheckWithEmptyDefault.ts,,
rust-skip,compiler,reachabilityChecks1.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecks10.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecks11.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecks2.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecks3.ts,,unrecognized option(s): allowunusedlabels
rust-diff,compiler,reachabilityChecks4.ts,,
rust-skip,compiler,reachabilityChecks5.ts,,"unrecognized option(s): allowunreachablecode, noimplicitreturns"
rust-skip,compiler,reachabilityChecks6.ts,,"unrecognized option(s): allowunreachablecode, noimplicitreturns"
rust-skip,compiler,reachabilityChecks7.ts,,unrecognized option(s): noimplicitreturns
rust-skip,compiler,reachabilityChecks8.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecks9.ts,,unrecognized option(s): allowunreachablecode
rust-skip,compiler,reachabilityChecksIgnored.ts,,unrecognized option(s): allowunreachablecode
rust-diff,compiler,reachabilityChecksNoCrash1.ts,,
rust-diff,compiler,reactDefaultPropsInferenceSuccess.tsx,,
rust-diff,compiler,reactHOCSpreadprops.tsx,,
rust-skip,compiler,reactImportDropped.ts,,allowJs not supported
rust-skip,compiler,reactImportUnusedInNewJSXEmit.tsx,jsx=react-jsx,unrecognized option(s): nounusedlocals
rust-skip,compiler,reactImportUnusedInNewJSXEmit.tsx,jsx=react-jsxdev,unrecognized option(s): nounusedlocals
rust-diff,compiler,reactJsxReactResolvedNodeNext.tsx,,
rust-diff,compiler,reactJsxReactResolvedNodeNextEsm.tsx,,
rust-diff,compiler,reactNamespaceImportPresevation.tsx,,
rust-diff,compiler,reactNamespaceInvalidInput.tsx,,
rust-diff,compiler,reactNamespaceJSXEmit.tsx,,
rust-diff,compiler,reactNamespaceMissingDeclaration.tsx,,
rust-diff,compiler,reactReadonlyHOCAssignabilityReal.tsx,,
rust-diff,compiler,reactReduxLikeDeferredInferenceAllowsAssignment.ts,,
rust-diff,compiler,reactSFCAndFunctionResolvable.tsx,,
rust-diff,compiler,reactTagNameComponentWithPropsNoOOM.tsx,,
rust-diff,compiler,reactTagNameComponentWithPropsNoOOM2.tsx,,
rust-diff,compiler,reactTransitiveImportHasValidDeclaration.ts,,
rust-diff,compiler,readonlyAssignmentInSubclassOfClassExpression.ts,,
rust-pass,compiler,readonlyFloat32ArrayAssignableWithFloat32Array.ts,,
rust-skip,compiler,readonlyInDeclarationFile.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,readonlyInDeclarationFile.ts,target=es2015,
rust-skip,compiler,readonlyInNonPropertyParameters.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,readonlyInNonPropertyParameters.ts,target=es2015,
rust-skip,compiler,readonlyMembers.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,readonlyMembers.ts,target=es2015,
rust-diff,compiler,readonlyPropertySubtypeRelationDirected.ts,,
rust-diff,compiler,readonlyTupleAndArrayElaboration.ts,,
rust-diff,compiler,reassignStaticProp.ts,,
rust-pass,compiler,reboundBaseClassSymbol.ts,,
rust-pass,compiler,reboundIdentifierOnImportAlias.ts,,
rust-pass,compiler,rectype.ts,,
rust-pass,compiler,recur1.ts,,
rust-diff,compiler,recursiveArrayNotCircular.ts,,
rust-diff,compiler,recursiveBaseCheck.ts,,
rust-diff,compiler,recursiveBaseCheck2.ts,,
rust-diff,compiler,recursiveBaseCheck3.ts,,
rust-diff,compiler,recursiveBaseCheck4.ts,,
rust-diff,compiler,recursiveBaseCheck5.ts,,
rust-diff,compiler,recursiveBaseCheck6.ts,,
rust-pass,compiler,recursiveBaseConstructorCreation1.ts,,
rust-pass,compiler,recursiveBaseConstructorCreation2.ts,,
rust-diff,compiler,recursiveBaseConstructorCreation3.ts,,
rust-pass,compiler,recursiveClassBaseType.ts,,
rust-pass,compiler,recursiveClassInstantiationsWithDefaultConstructors.ts,,
rust-diff,compiler,recursiveClassReferenceTest.ts,,
rust-pass,compiler,recursiveCloduleReference.ts,,
rust-diff,compiler,recursiveComplicatedClasses.ts,,
rust-pass,compiler,recursiveConditionalCrash1.ts,,
rust-pass,compiler,recursiveConditionalCrash2.ts,,
rust-pass,compiler,recursiveConditionalCrash3.ts,,
rust-diff,compiler,recursiveConditionalCrash4.ts,,
rust-pass,compiler,recursiveConditionalEvaluationNonInfinite.ts,,
rust-diff,compiler,recursiveConditionalTypes.ts,,
rust-pass,compiler,recursiveConditionalTypes2.ts,,
rust-pass,compiler,recursiveExcessPropertyChecks.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType1.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType2.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType3.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType4.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType5.ts,,
rust-diff,compiler,recursiveExportAssignmentAndFindAliasedType6.ts,,
rust-pass,compiler,recursiveExportAssignmentAndFindAliasedType7.ts,,
rust-pass,compiler,recursiveFieldSetting.ts,,
rust-diff,compiler,recursiveFunctionTypes.ts,,
rust-pass,compiler,recursiveFunctionTypes1.ts,,
rust-pass,compiler,recursiveGenericMethodCall.ts,,
rust-pass,compiler,recursiveGenericSignatureInstantiation.ts,,
rust-pass,compiler,recursiveGenericSignatureInstantiation2.ts,,
rust-pass,compiler,recursiveGenericTypeHierarchy.ts,,
rust-pass,compiler,recursiveGenericUnionType1.ts,,
rust-pass,compiler,recursiveGenericUnionType2.ts,,
rust-pass,compiler,recursiveGetterAccess.ts,,
rust-pass,compiler,recursiveIdenticalAssignment.ts,,
rust-pass,compiler,recursiveIdenticalOverloadResolution.ts,,
rust-pass,compiler,recursiveInference1.ts,,
rust-pass,compiler,recursiveInferenceBug.ts,,
rust-diff,compiler,recursiveInheritance.ts,,
rust-pass,compiler,recursiveInheritance2.ts,,
rust-diff,compiler,recursiveInheritance3.ts,,
rust-diff,compiler,recursiveInheritanceGeneric.ts,,
rust-diff,compiler,recursiveLetConst.ts,,
rust-skip,compiler,recursiveMods.ts,,unrecognized option(s): allowunreachablecode
rust-diff,compiler,recursiveNamedLambdaCall.ts,,
rust-diff,compiler,recursiveObjectLiteral.ts,,
rust-skip,compiler,recursiveProperties.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,recursiveProperties.ts,target=es2015,
rust-skip,compiler,recursiveResolveDeclaredMembers.ts,,allowJs not supported
rust-diff,compiler,recursiveResolveTypeMembers.ts,,
rust-pass,compiler,recursiveReturns.ts,,
rust-pass,compiler,recursiveReverseMappedType.ts,,
rust-pass,compiler,recursiveSpecializationOfExtendedTypeWithError.ts,,
rust-pass,compiler,recursiveSpecializationOfSignatures.ts,,
rust-diff,compiler,recursiveTupleTypeInference.ts,,
rust-pass,compiler,recursiveTupleTypes1.ts,,
rust-pass,compiler,recursiveTupleTypes2.ts,,
rust-pass,compiler,recursiveTypeAliasWithSpreadConditionalReturnNotCircular.ts,,
rust-pass,compiler,recursiveTypeComparison.ts,,
rust-diff,compiler,recursiveTypeComparison2.ts,,
rust-pass,compiler,recursiveTypeIdentity.ts,,
rust-diff,compiler,recursiveTypeParameterConstraintReferenceLacksTypeArgs.ts,,
rust-pass,compiler,recursiveTypeParameterReferenceError1.ts,,
rust-pass,compiler,recursiveTypeParameterReferenceError2.ts,,
rust-diff,compiler,recursiveTypeRelations.ts,,
rust-pass,compiler,recursiveTypes1.ts,,
rust-pass,compiler,recursiveUnionTypeInference.ts,,
rust-diff,compiler,recursivelyExpandingUnionNoStackoverflow.ts,,
rust-pass,compiler,recursivelySpecializedConstructorDeclaration.ts,,
rust-pass,compiler,redeclarationOfVarWithGenericType.ts,,
rust-diff,compiler,redeclareParameterInCatchBlock.ts,,
rust-diff,compiler,redefineArray.ts,,
rust-diff,compiler,reducibleIndexedAccessTypes.ts,,
rust-diff,compiler,reexportDefaultIsCallable.ts,,
rust-pass,compiler,reexportMissingDefault.ts,,
rust-pass,compiler,reexportMissingDefault1.ts,,
rust-pass,compiler,reexportMissingDefault2.ts,,
rust-pass,compiler,reexportMissingDefault3.ts,,
rust-pass,compiler,reexportMissingDefault4.ts,,
rust-skip,compiler,reexportMissingDefault5.ts,,module=System not supported
rust-pass,compiler,reexportMissingDefault6.ts,,
rust-pass,compiler,reexportMissingDefault7.ts,,
rust-pass,compiler,reexportMissingDefault8.ts,,
rust-pass,compiler,reexportNameAliasedAndHoisted.ts,,
rust-pass,compiler,reexportWrittenCorrectlyInDeclaration.ts,,
rust-pass,compiler,reexportedMissingAlias.ts,,
rust-diff,compiler,referenceSatisfiesExpression.ts,,
rust-pass,compiler,referenceTypesPreferedToPathIfPossible.ts,,
rust-skip,compiler,regExpWithOpenBracketInCharClass.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,regExpWithOpenBracketInCharClass.ts,target=es2015,
rust-diff,compiler,regExpWithOpenBracketInCharClass.ts,target=esnext,
rust-pass,compiler,regExpWithSlashInCharClass.ts,,
rust-pass,compiler,regexMatchAll-esnext.ts,,
rust-pass,compiler,regexMatchAll.ts,,
rust-diff,compiler,regexpExecAndMatchTypeUsages.ts,strict=true,
rust-diff,compiler,regexpExecAndMatchTypeUsages.ts,strict=false,
rust-diff,compiler,regularExpressionAnnexB.ts,,
rust-diff,compiler,regularExpressionCharacterClassRangeOrder.ts,,
rust-pass,compiler,regularExpressionExtendedUnicodeEscapes.ts,,
rust-diff,compiler,regularExpressionGroupNameSuggestions.ts,,
rust-skip,compiler,regularExpressionScanning.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,regularExpressionScanning.ts,target=es2015,
rust-diff,compiler,regularExpressionScanning.ts,target=esnext,
rust-skip,compiler,regularExpressionUnicodePropertyValueExpressionSuggestions.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,regularExpressionUnicodePropertyValueExpressionSuggestions.ts,target=es2015,
rust-pass,compiler,regularExpressionWithNonBMPFlags.ts,,
rust-pass,compiler,relatedViaDiscriminatedTypeNoError.ts,,
rust-diff,compiler,relatedViaDiscriminatedTypeNoError2.ts,,
rust-diff,compiler,relationComplexityError.ts,,
rust-diff,compiler,relationalOperatorComparable.ts,,
rust-skip,compiler,relativeNamesInClassicResolution.ts,,module=AMD not supported
rust-diff,compiler,renamingDestructuredPropertyInFunctionType.ts,,
rust-pass,compiler,renamingDestructuredPropertyInFunctionType2.ts,,
rust-diff,compiler,renamingDestructuredPropertyInFunctionType3.ts,,
rust-pass,compiler,reorderProperties.ts,,
rust-skip,compiler,requireAsFunctionInExternalModule.ts,,allowJs not supported
rust-skip,compiler,requireEmitSemicolon.ts,,module=AMD not supported
rust-diff,compiler,requireOfAnEmptyFile1.ts,,
rust-skip,compiler,requireOfJsonFile.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileInJsFile.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileNonRelative.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileNonRelativeWithoutExtension.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileNonRelativeWithoutExtensionResolvesToTs.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileTypes.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithAlwaysStrictWithoutErrors.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithAmd.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithComputedPropertyName.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithDeclaration.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithEmptyObject.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithEmptyObjectWithErrors.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithErrors.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleEmitUndefined.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitAmd.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitAmdOutFile.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitEs2015.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitEsNext.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitSystem.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitUmd.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithModuleNodeResolutionEmitUndefined.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithNoContent.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithSourceMap.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithTraillingComma.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutAllowJs.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutEsModuleInterop.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutExtension.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutExtensionResolvesToTs.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutOutDir.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFileWithoutResolveJsonModule.ts,,allowJs not supported
rust-skip,compiler,requireOfJsonFileWithoutResolveJsonModuleAndPathMapping.ts,,unrecognized option(s): resolvejsonmodule
rust-skip,compiler,requireOfJsonFile_PathMapping.ts,,unrecognized option(s): resolvejsonmodule
rust-diff,compiler,requiredInitializedParameter1.ts,,
rust-diff,compiler,requiredInitializedParameter2.ts,,
rust-pass,compiler,requiredInitializedParameter3.ts,,
